"","external_gene_name","logFC"
"3080","SLC16A4-AS1",-2.06366975156994
"3081","TMEM167B-DT",2.69469025713719
"3082","EPOP",2.78388453322883
"3083","NOL12",-3.8303988844714
"3084","H3C8",7.8784206700708
"3085","CASTOR2",3.55848753569956
"3086","LINC02967",5.8732632476382
"3087","PI4KAP1",-3.18650599588483
"3088","PCCA-DT",2.0514756324833
"3089","ZKSCAN2-DT",-2.39234089724327
"3090","CCL4",3.21366691788253
"3091","H2BC9",4.45092108421023
"3092","UHRF1",4.08013579053152
"3093","CCL4L2",2.12578619780793
"3094","H4C9",4.24821254353718
"3095","HERC2P2",-2.87446235162068
"3096","DACH1",3.24314973595732
"3097","H2AC8",2.06834575447028
"3098","CEBPB-AS1",-2.61333918457918
"3099","GPIHBP1",-2.79866771776751
"3100","CHD9NB",6.41346149685948
"3101","TRAC",2.93437797520614
"3102","PSMB3",2.22392194171206
"3103","H3C10",2.68819996334474
"3104","HEIH",-2.9345610733184
"3105","TSTD3",4.82615213639538
"3106","BTG3-AS1",3.50109317446694
"3107","LINC01232",2.81098190351265
"3108","PAGR1",-5.10730315342004
"3109","CTBP1-AS",-2.08276630642445
"3110","LINC00921",-2.05321761241236
"3111","N4BP2L2-IT2",-3.92607051557911
"3112","LINC01127",3.39659028385149
"3113","NPTN-IT1",-2.57950568679618
"3114","SNHG4",3.83271086167388
"3115","BLACAT1",5.90007022272386
"3116","MIR1244-2",4.68214682344541
"3117","MSANTD7",3.48508062254511
"3118","C2orf81",-2.32162652797745
